"[0.007713124868069939, 7003.401469808537, 12379132.18547617]","[0.00752144423250157, 6437.176142699869, 14113644.76361159]","[0.008191399304901458, 6437.014500988464, 10721162.064243909]","[0.008017341927247226, 6988.321389240496, 12168431.493178735]","[0.007358631921174544, 7928.926682934759, 13012839.483805703]","[0.00809439243920944, 8687.083267881319, 11413011.989433339]","[0.01001534539282823, 8532.970329756297, 9826434.946682777]","[0.008788044749060865, 8610.08847651621, 10645963.095229495]","[0.010392523703831542, 8532.475416288942, 9819466.213947529]","[0.009059034652903959, 8570.567334161673, 10255722.143859467]","[0.008974300000913878, 8605.147825353273, 10542362.781163521]","[0.01065577497231058, 8439.942537743842, 8877690.994557373]","[0.009396244963885735, 8558.02485777255, 10068125.393267762]","[0.009723491262020973, 6239.633347740615, 12079660.538294569]","[0.008080733758712565, 6976.494068968817, 12176872.724412523]","[0.007189497397105737, 5492.96630857792, 12334511.240371777]","[0.015248216950654049, 19747.590400137433, 9964717.645267205]","[0.009627044561915305, 8624.960837952916, 10585965.713607961]","[0.00918780814553832, 8721.524735840694, 11736706.953493748]","[0.017416150872611103, 25308.257818088347, 9469493.837477064]","[0.014867859321499177, 17657.050885386347, 10487795.160882436]","[0.020890023174861074, 33496.435576305164, 9099950.309292115]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008191399304901458, 6437.014500988464, 10721162.064243909]","[0.008017341927247226, 6988.321389240496, 12168431.493178735]","[0.00809439243920944, 8687.083267881319, 11413011.989433339]","[0.01001534539282823, 8532.970329756297, 9826434.946682777]","[0.008788044749060865, 8610.08847651621, 10645963.095229495]","[0.010392523703831542, 8532.475416288942, 9819466.213947529]","[0.009059034652903959, 8570.567334161673, 10255722.143859467]","[0.008974300000913878, 8605.147825353273, 10542362.781163521]","[0.01065577497231058, 8439.942537743842, 8877690.994557373]","[0.009396244963885735, 8558.02485777255, 10068125.393267762]","[0.009723491262020973, 6239.633347740615, 12079660.538294569]","[0.008080733758712565, 6976.494068968817, 12176872.724412523]","[0.007189497397105737, 5492.96630857792, 12334511.240371777]","[0.012475788054592894, 17537.31900264071, 9791396.497982424]","[0.017466202946764712, 27276.512202059635, 9489924.568425728]","[0.0181661897856892, 25276.69076408865, 9100812.913390236]","[0.007347272656492219, 7038.7183822579545, 11642194.298482088]","[0.010654461770168468, 8615.993027093637, 10683080.015846439]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008191399304901458, 6437.014500988464, 10721162.064243909]","[0.008017341927247226, 6988.321389240496, 12168431.493178735]","[0.00809439243920944, 8687.083267881319, 11413011.989433339]","[0.01001534539282823, 8532.970329756297, 9826434.946682777]","[0.008788044749060865, 8610.08847651621, 10645963.095229495]","[0.010392523703831542, 8532.475416288942, 9819466.213947529]","[0.009059034652903959, 8570.567334161673, 10255722.143859467]","[0.008974300000913878, 8605.147825353273, 10542362.781163521]","[0.01065577497231058, 8439.942537743842, 8877690.994557373]","[0.009396244963885735, 8558.02485777255, 10068125.393267762]","[0.009723491262020973, 6239.633347740615, 12079660.538294569]","[0.008080733758712565, 6976.494068968817, 12176872.724412523]","[0.007189497397105737, 5492.96630857792, 12334511.240371777]","[0.007347272656492219, 7038.7183822579545, 11642194.298482088]","[0.016178086694364983, 21562.27068298899, 9210545.704011155]","[0.013137084540421121, 17563.799680468393, 10119349.671304578]","[0.015438071197331121, 17846.82107759981, 9840502.181969453]","[0.010667427409704224, 8765.502818677825, 12185618.099393122]","[0.01195482474276519, 10735.371032107507, 11883761.676111536]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008191399304901458, 6437.014500988464, 10721162.064243909]","[0.008017341927247226, 6988.321389240496, 12168431.493178735]","[0.00809439243920944, 8687.083267881319, 11413011.989433339]","[0.01001534539282823, 8532.970329756297, 9826434.946682777]","[0.008788044749060865, 8610.08847651621, 10645963.095229495]","[0.010392523703831542, 8532.475416288942, 9819466.213947529]","[0.009059034652903959, 8570.567334161673, 10255722.143859467]","[0.008974300000913878, 8605.147825353273, 10542362.781163521]","[0.01065577497231058, 8439.942537743842, 8877690.994557373]","[0.009396244963885735, 8558.02485777255, 10068125.393267762]","[0.009723491262020973, 6239.633347740615, 12079660.538294569]","[0.008080733758712565, 6976.494068968817, 12176872.724412523]","[0.007189497397105737, 5492.96630857792, 12334511.240371777]","[0.007347272656492219, 7038.7183822579545, 11642194.298482088]","[0.00937044766360427, 7603.405978232695, 12461180.385508884]","[0.012091207136723648, 10686.359417088592, 11333201.224189738]","[0.009304761439441912, 8697.039573674043, 11519347.210557334]","[0.010375657017692795, 7329.500237921186, 13133779.963976571]","[0.014860796819878229, 21174.874838432, 8524400.675615938]","[0.014656989334378536, 17351.324463711524, 10105678.360667799]","[0.014521877243419292, 19840.550942686714, 10707407.521353077]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008191399304901458, 6437.014500988464, 10721162.064243909]","[0.008017341927247226, 6988.321389240496, 12168431.493178735]","[0.00809439243920944, 8687.083267881319, 11413011.989433339]","[0.01001534539282823, 8532.970329756297, 9826434.946682777]","[0.008788044749060865, 8610.08847651621, 10645963.095229495]","[0.010392523703831542, 8532.475416288942, 9819466.213947529]","[0.009059034652903959, 8570.567334161673, 10255722.143859467]","[0.008974300000913878, 8605.147825353273, 10542362.781163521]","[0.01065577497231058, 8439.942537743842, 8877690.994557373]","[0.009396244963885735, 8558.02485777255, 10068125.393267762]","[0.009723491262020973, 6239.633347740615, 12079660.538294569]","[0.008080733758712565, 6976.494068968817, 12176872.724412523]","[0.007189497397105737, 5492.96630857792, 12334511.240371777]","[0.007347272656492219, 7038.7183822579545, 11642194.298482088]","[0.014860796819878229, 21174.874838432, 8524400.675615938]","[0.012225652358776628, 8564.980958955224, 10143779.00173533]","[0.010778791746507792, 8600.511563700957, 10479841.641059363]","[0.00931033976782326, 8623.51605090481, 10678715.371832592]","[0.013310058206986018, 16597.664155213137, 10105963.824951591]","[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.011176958535091312, 8580.44534026843, 10252380.292512078]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008191399304901458, 6437.014500988464, 10721162.064243909]","[0.01001534539282823, 8532.970329756297, 9826434.946682777]","[0.008788044749060865, 8610.08847651621, 10645963.095229495]","[0.010392523703831542, 8532.475416288942, 9819466.213947529]","[0.009059034652903959, 8570.567334161673, 10255722.143859467]","[0.008974300000913878, 8605.147825353273, 10542362.781163521]","[0.01065577497231058, 8439.942537743842, 8877690.994557373]","[0.009396244963885735, 8558.02485777255, 10068125.393267762]","[0.007189497397105737, 5492.96630857792, 12334511.240371777]","[0.014860796819878229, 21174.874838432, 8524400.675615938]","[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.008461087183206399, 8727.572482311867, 11805766.128743626]","[0.008679883027725556, 8711.563968998045, 11727839.99102086]","[0.009207613809750976, 8617.538026077158, 10661844.514975127]","[0.008759332861155987, 8705.523247769457, 11582738.732581427]","[0.009792144580072985, 8545.561652025002, 9953207.60930887]","[0.008961517783993964, 8683.98842904692, 11288077.638495982]","[0.014093023086842986, 20656.96106320532, 9767354.203986408]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008191399304901458, 6437.014500988464, 10721162.064243909]","[0.01001534539282823, 8532.970329756297, 9826434.946682777]","[0.008788044749060865, 8610.08847651621, 10645963.095229495]","[0.010392523703831542, 8532.475416288942, 9819466.213947529]","[0.009059034652903959, 8570.567334161673, 10255722.143859467]","[0.008974300000913878, 8605.147825353273, 10542362.781163521]","[0.01065577497231058, 8439.942537743842, 8877690.994557373]","[0.009396244963885735, 8558.02485777255, 10068125.393267762]","[0.007189497397105737, 5492.96630857792, 12334511.240371777]","[0.014860796819878229, 21174.874838432, 8524400.675615938]","[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.009792144580072985, 8545.561652025002, 9953207.60930887]","[0.008017017709104225, 8701.599328166612, 11541690.03151913]","[0.008440086459276306, 8561.639713048056, 10099851.239875484]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008191399304901458, 6437.014500988464, 10721162.064243909]","[0.01001534539282823, 8532.970329756297, 9826434.946682777]","[0.010392523703831542, 8532.475416288942, 9819466.213947529]","[0.01065577497231058, 8439.942537743842, 8877690.994557373]","[0.009396244963885735, 8558.02485777255, 10068125.393267762]","[0.007189497397105737, 5492.96630857792, 12334511.240371777]","[0.014860796819878229, 21174.874838432, 8524400.675615938]","[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.009792144580072985, 8545.561652025002, 9953207.60930887]","[0.008440086459276306, 8561.639713048056, 10099851.239875484]","[0.00843459868204344, 8661.027587997849, 11116018.822370298]","[0.014006632595898233, 15952.158179260257, 10372938.81772671]","[0.0092602327359863, 8645.49090778756, 11019235.69253011]","[0.010082021286806022, 8597.97539524025, 10459883.79814114]","[0.009999945141587054, 8641.95292090398, 10985596.49567493]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008191399304901458, 6437.014500988464, 10721162.064243909]","[0.01001534539282823, 8532.970329756297, 9826434.946682777]","[0.010392523703831542, 8532.475416288942, 9819466.213947529]","[0.01065577497231058, 8439.942537743842, 8877690.994557373]","[0.009396244963885735, 8558.02485777255, 10068125.393267762]","[0.007189497397105737, 5492.96630857792, 12334511.240371777]","[0.014860796819878229, 21174.874838432, 8524400.675615938]","[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.009792144580072985, 8545.561652025002, 9953207.60930887]","[0.008440086459276306, 8561.639713048056, 10099851.239875484]","[0.008404153665978653, 8809.055252944432, 12657726.579712782]","[0.008811233671400185, 8644.021793880795, 10926859.09826638]","[0.008781213592645375, 8784.508212310257, 12357690.079693215]","[0.008634836816808005, 8784.03807160087, 12364941.542054456]","[0.00861921238995634, 8803.059400674696, 12575612.248600768]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008191399304901458, 6437.014500988464, 10721162.064243909]","[0.01001534539282823, 8532.970329756297, 9826434.946682777]","[0.010392523703831542, 8532.475416288942, 9819466.213947529]","[0.01065577497231058, 8439.942537743842, 8877690.994557373]","[0.009396244963885735, 8558.02485777255, 10068125.393267762]","[0.007189497397105737, 5492.96630857792, 12334511.240371777]","[0.014860796819878229, 21174.874838432, 8524400.675615938]","[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.009792144580072985, 8545.561652025002, 9953207.60930887]","[0.008440086459276306, 8561.639713048056, 10099851.239875484]","[0.0087860008862631, 8597.560721365164, 10490433.272414174]","[0.00819049447931951, 8702.547977050326, 11548101.045975419]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008191399304901458, 6437.014500988464, 10721162.064243909]","[0.01001534539282823, 8532.970329756297, 9826434.946682777]","[0.010392523703831542, 8532.475416288942, 9819466.213947529]","[0.01065577497231058, 8439.942537743842, 8877690.994557373]","[0.009396244963885735, 8558.02485777255, 10068125.393267762]","[0.007189497397105737, 5492.96630857792, 12334511.240371777]","[0.014860796819878229, 21174.874838432, 8524400.675615938]","[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.009792144580072985, 8545.561652025002, 9953207.60930887]","[0.008440086459276306, 8561.639713048056, 10099851.239875484]","[0.007660210454024684, 8808.547615887792, 12680795.63541914]","[0.008401663946204209, 8719.033201393222, 11689420.27499498]","[0.00825607476377252, 8749.479851929127, 11977480.132674783]","[0.009197180960471237, 8606.995147397714, 10570452.25458926]","[0.008590341298506145, 8684.07116782448, 11417747.09710131]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008191399304901458, 6437.014500988464, 10721162.064243909]","[0.01001534539282823, 8532.970329756297, 9826434.946682777]","[0.010392523703831542, 8532.475416288942, 9819466.213947529]","[0.01065577497231058, 8439.942537743842, 8877690.994557373]","[0.009396244963885735, 8558.02485777255, 10068125.393267762]","[0.007189497397105737, 5492.96630857792, 12334511.240371777]","[0.014860796819878229, 21174.874838432, 8524400.675615938]","[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.009792144580072985, 8545.561652025002, 9953207.60930887]","[0.008440086459276306, 8561.639713048056, 10099851.239875484]","[0.008702242337535731, 8638.475963211324, 10917158.271647532]","[0.00856566850534707, 8667.048860247312, 11208122.55172591]","[0.008887441747750403, 8610.009640141177, 10624429.810914945]","[0.007630212660148504, 8743.09075361636, 12002760.400291603]","[0.0089762405148112, 8570.480857680464, 10163542.95805111]","[0.009586544999590435, 8497.483696111685, 9472539.131597279]","[0.008412837317879555, 8724.059277048436, 11787105.912586953]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008191399304901458, 6437.014500988464, 10721162.064243909]","[0.01065577497231058, 8439.942537743842, 8877690.994557373]","[0.009396244963885735, 8558.02485777255, 10068125.393267762]","[0.007189497397105737, 5492.96630857792, 12334511.240371777]","[0.014860796819878229, 21174.874838432, 8524400.675615938]","[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.008440086459276306, 8561.639713048056, 10099851.239875484]","[0.009586544999590435, 8497.483696111685, 9472539.131597279]","[0.009333263869136611, 8651.030118829329, 11084994.515875295]","[0.009981766098543798, 8548.985625864118, 9983409.362507401]","[0.009117694107315517, 8801.53449206585, 12655460.346642796]","[0.014963195702757278, 18129.03325661685, 9535891.50527442]","[0.009212631684636962, 8750.940620639354, 12092737.519625785]","[0.009243585590797227, 8706.074225670745, 11605479.820813935]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008191399304901458, 6437.014500988464, 10721162.064243909]","[0.01065577497231058, 8439.942537743842, 8877690.994557373]","[0.009396244963885735, 8558.02485777255, 10068125.393267762]","[0.007189497397105737, 5492.96630857792, 12334511.240371777]","[0.014860796819878229, 21174.874838432, 8524400.675615938]","[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.008440086459276306, 8561.639713048056, 10099851.239875484]","[0.009586544999590435, 8497.483696111685, 9472539.131597279]","[0.008522736381200343, 8693.50185979753, 11525060.895858161]","[0.009044256189057975, 8651.54692936054, 11043263.693640264]","[0.017270280818079537, 23979.273441420937, 9360223.073171765]","[0.009989816483828243, 8558.978596280087, 10152377.089780182]","[0.013112344349874365, 20425.58592632105, 10066737.476861231]","[0.009443538005499021, 8629.505752694584, 10768724.892524086]","[0.012696286831955561, 17831.451584865466, 10127620.636558618]","[0.013564069069881059, 16339.685803106842, 9889093.400748983]","[0.009324826636696695, 8648.958576915189, 11030771.786819452]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008191399304901458, 6437.014500988464, 10721162.064243909]","[0.01065577497231058, 8439.942537743842, 8877690.994557373]","[0.009396244963885735, 8558.02485777255, 10068125.393267762]","[0.007189497397105737, 5492.96630857792, 12334511.240371777]","[0.014860796819878229, 21174.874838432, 8524400.675615938]","[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.008440086459276306, 8561.639713048056, 10099851.239875484]","[0.009586544999590435, 8497.483696111685, 9472539.131597279]","[0.011450158124882951, 10591.819583037024, 10374293.437750865]","[0.014882189552184495, 16550.71629664514, 10236050.35030086]","[0.013462810956502121, 17494.31208499634, 9804729.911018621]","[0.008695335707562308, 8614.062668300248, 10674025.914223088]","[0.012939390394383807, 17499.327245531196, 9777604.232398868]","[0.016520219266592744, 21482.230195872966, 9254676.286034903]","[0.01428449307594618, 17790.317201122445, 9739318.570664838]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008191399304901458, 6437.014500988464, 10721162.064243909]","[0.01065577497231058, 8439.942537743842, 8877690.994557373]","[0.009396244963885735, 8558.02485777255, 10068125.393267762]","[0.007189497397105737, 5492.96630857792, 12334511.240371777]","[0.014860796819878229, 21174.874838432, 8524400.675615938]","[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.008440086459276306, 8561.639713048056, 10099851.239875484]","[0.009586544999590435, 8497.483696111685, 9472539.131597279]","[0.021325502610991302, 33194.89915651917, 9013312.424538514]","[0.00946068965881881, 8472.569066058673, 9243698.576641815]","[0.00846480240475035, 8550.570174097207, 10062568.357716475]","[0.008093150790356973, 8677.574686389937, 11355298.608013263]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.008191399304901458, 6437.014500988464, 10721162.064243909]","[0.01065577497231058, 8439.942537743842, 8877690.994557373]","[0.007189497397105737, 5492.96630857792, 12334511.240371777]","[0.014860796819878229, 21174.874838432, 8524400.675615938]","[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.008440086459276306, 8561.639713048056, 10099851.239875484]","[0.00946068965881881, 8472.569066058673, 9243698.576641815]","[0.00846480240475035, 8550.570174097207, 10062568.357716475]","[0.014336906504579751, 18413.758125565888, 9036257.226130882]","[0.009248192832434103, 8465.021814953665, 9168712.301230194]","[0.008849999191133036, 8564.022617827923, 10183456.67264288]","[0.009236807004876776, 8490.01565822354, 9388938.993762437]","[0.008512385232010151, 8637.567796368094, 10921937.568133846]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
